name,age,Contract valid until,Overall rating,Potential,Value,Wage,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
A. Dari,23,2026,69,76,2600000.0,9000.0,39,21,72,58,33,46,44,34,48,55,55,68,49,65,56,56,74,61,74,27,67,68,21,49,46,63,69,74,69,,,,,
V. Marchetti,24,2024,71,76,2600000.0,10000.0,62,48,62,76,59,69,61,58,67,70,68,68,78,68,68,63,61,73,71,60,68,66,60,66,57,68,68,70,69,12,10,10,15,9
O. Gonzalez,24,2023,71,76,2600000.0,10000.0,25,35,75,60,30,53,33,28,36,63,60,55,50,68,51,50,70,68,84,30,70,69,38,26,40,63,69,71,69,,,,,
Y. Magnin,25,2025,72,74,2600000.0,12000.0,41,58,62,75,43,65,58,36,72,72,64,69,70,70,59,58,69,81,62,54,70,68,64,66,52,68,69,74,72,14,8,6,13,5
A. Jung,30,2024,73,73,2600000.0,18000.0,67,57,69,70,62,64,66,68,66,69,65,55,64,69,66,72,77,79,78,66,72,71,53,59,50,66,76,73,77,11,13,7,11,10
L. Buchanan,21,2022,68,78,2600000.0,6000.0,67,40,59,57,30,67,48,32,50,66,70,78,68,63,68,53,73,74,60,30,52,63,55,44,40,52,62,68,66,,,,,
N. Gießelmann,30,2023,73,73,2600000.0,22000.0,77,55,67,73,56,67,67,69,72,69,68,60,67,73,67,68,83,76,75,62,73,69,65,62,54,71,68,73,71,,,,,
D. Čolina,21,2027,68,76,2600000.0,7000.0,59,38,47,43,47,60,66,63,31,64,82,83,65,64,78,39,65,73,46,39,52,70,50,45,47,55,69,65,64,7,12,13,12,7
F. Ebosele,19,2027,68,78,2600000.0,4000.0,64,47,44,60,40,73,46,36,50,70,94,89,84,62,79,49,75,80,76,34,70,60,60,58,37,64,58,58,57,5,12,15,14,6
K. Bonifazi,26,2025,72,74,2600000.0,20000.0,34,30,66,64,36,49,41,34,52,62,52,52,48,68,64,49,73,46,73,30,73,73,35,48,44,69,73,80,74,8,8,7,14,6
F. Terracciano,19,2026,68,79,2600000.0,6000.0,65,56,61,70,54,71,70,62,64,68,81,79,72,61,68,69,69,65,68,64,61,62,57,67,57,54,64,63,62,11,12,8,12,13
Álex Sola,23,2026,68,77,2600000.0,9000.0,62,68,55,61,36,72,61,31,58,69,76,68,69,67,67,51,74,87,68,52,74,63,66,59,46,69,64,59,64,8,5,5,12,14
Clerc,30,2024,73,73,2600000.0,15000.0,73,56,62,69,48,70,72,56,63,71,79,83,76,70,73,64,72,79,69,59,62,68,70,68,50,73,64,68,67,7,14,11,10,14
Pep Chavarría,24,2027,71,76,2600000.0,10000.0,68,48,59,67,35,67,61,39,61,66,82,85,75,69,71,59,63,87,74,41,63,66,70,61,46,58,65,63,60,9,10,15,10,14
P. Dummett,30,2023,73,73,2500000.0,52000.0,63,41,71,70,33,65,54,52,68,70,59,54,60,72,74,42,75,60,70,35,72,75,56,52,43,64,75,75,77,15,11,13,11,13
J. Lewis,24,2025,71,75,2500000.0,35000.0,69,53,57,71,51,73,61,40,64,73,75,74,73,65,76,60,68,66,66,44,65,68,70,57,38,74,68,73,69,14,7,5,5,13
J. Bree,24,2026,71,75,2500000.0,24000.0,72,38,59,66,36,67,60,68,60,68,70,73,66,65,61,54,62,75,68,52,54,67,61,57,43,56,69,69,66,,,,,
S. Duffy,30,2023,73,73,2500000.0,38000.0,38,40,80,61,30,45,37,33,60,55,33,34,32,68,36,62,89,50,85,49,83,72,58,41,45,59,73,74,70,9,11,16,8,12
M. Roerslev,23,2026,71,75,2500000.0,22000.0,74,44,45,66,37,66,53,35,62,68,68,70,69,68,69,51,69,76,68,40,64,65,60,66,35,67,70,67,63,,,,,
Dante,38,2023,78,78,2500000.0,28000.0,58,47,78,77,48,61,51,55,77,77,32,32,43,75,59,62,65,68,85,53,76,79,41,64,60,79,81,79,76,14,8,10,6,13
C. Hérelle,29,2024,73,73,2500000.0,18000.0,57,47,75,72,35,58,49,42,69,65,48,63,56,69,60,59,77,67,76,44,76,74,50,45,47,69,71,74,72,15,10,14,12,13
N. Tauer,21,"Jun 30, 2024",68,78,2500000.0,7000.0,50,43,65,68,39,66,45,45,66,66,68,65,73,66,73,60,79,67,62,42,68,68,42,46,38,53,67,68,73,12,6,11,9,11
K. Djidji,29,2023,73,73,2500000.0,31000.0,46,26,73,66,26,57,28,32,64,61,59,69,61,72,63,48,80,64,70,28,77,68,35,42,41,71,76,76,76,15,7,7,8,9
M. Vojvoda,27,2024,72,72,2500000.0,28000.0,78,44,62,74,50,73,68,58,71,72,72,74,71,74,58,69,65,74,70,62,70,68,70,70,35,68,66,69,72,8,12,10,10,8
A. Soumaoro,30,2023,73,73,2500000.0,23000.0,47,31,74,65,35,47,35,36,53,59,51,54,50,66,64,48,85,55,90,42,79,71,34,32,40,71,72,73,71,6,10,8,16,14
M. Müldür,23,2024,71,75,2500000.0,15000.0,60,46,72,69,42,68,46,37,60,75,78,77,82,68,71,57,81,78,70,54,66,64,38,52,35,65,67,68,66,,,,,
E. Roco,29,2023,73,73,2500000.0,16000.0,40,43,76,71,27,53,27,31,62,68,49,55,53,68,41,45,82,70,85,39,66,69,42,49,34,64,72,74,71,13,9,13,13,13
A. Ogbonna,34,2023,76,76,2400000.0,52000.0,51,25,79,66,30,58,51,36,71,61,40,55,52,76,51,68,75,33,80,46,75,77,44,52,39,73,80,80,76,5,3,5,4,4
N. Pallois,34,2024,76,76,2400000.0,23000.0,59,44,73,70,64,63,41,41,71,64,33,40,50,67,33,79,77,65,89,57,87,76,22,51,45,74,75,79,76,15,16,10,15,6
Y. Abdelhamid,34,2024,76,76,2400000.0,21000.0,32,25,78,75,24,61,57,31,70,66,33,32,31,75,39,58,77,73,83,23,81,76,38,45,42,73,77,78,70,9,11,15,16,9
M. Busi,22,2026,70,76,2400000.0,10000.0,71,47,69,68,42,68,63,37,60,68,71,72,69,63,68,54,69,69,65,51,64,65,57,53,46,59,65,68,66,,,,,
K. Fischer,21,2027,70,76,2400000.0,14000.0,68,35,56,72,30,68,49,37,61,69,74,76,68,67,69,44,59,74,69,38,63,66,54,58,37,58,63,66,63,,,,,
A. Blin,25,2025,71,75,2400000.0,10000.0,59,49,58,69,48,59,65,46,66,63,43,38,64,74,70,61,70,86,73,52,80,74,58,60,52,70,65,70,69,13,6,8,10,8
H. Mendes,24,2026,71,74,2400000.0,13000.0,67,39,73,67,43,63,48,39,64,71,69,77,59,58,58,52,75,65,79,39,66,69,48,50,42,53,67,73,70,,,,,
C. Mepham,24,2025,71,74,2300000.0,22000.0,38,32,70,66,33,58,41,35,63,64,53,62,51,68,64,52,74,61,77,32,73,71,39,53,44,67,70,74,72,10,10,12,14,12
B. Kouyaté,25,2026,71,75,2300000.0,13000.0,46,23,78,63,28,56,44,28,54,59,68,63,64,63,43,62,83,69,80,41,70,70,30,35,34,59,69,70,68,13,7,8,6,10
A. Amraoui,18,2027,67,79,2300000.0,3000.0,59,35,56,60,35,65,49,39,57,64,75,74,67,63,66,54,69,74,61,45,61,64,59,45,42,59,61,66,66,,,,,
I. Diallo,25,2023,71,74,2300000.0,11000.0,60,33,68,62,40,68,41,37,49,66,69,68,70,69,72,50,75,79,74,31,68,69,59,46,45,67,70,70,70,,,,,
O. Camara,19,2026,67,79,2300000.0,4000.0,40,43,69,66,41,56,51,46,63,66,37,46,46,63,45,62,42,69,86,46,68,68,41,59,42,66,67,66,60,,,,,
M. Desler,27,2023,72,72,2300000.0,13000.0,69,61,58,72,48,65,59,50,63,69,77,74,69,67,76,59,84,89,61,60,68,64,69,64,57,67,66,68,66,,,,,
A. Seidu,22,2025,70,76,2300000.0,9000.0,66,35,68,67,42,64,42,31,55,70,69,56,63,71,69,32,73,53,59,41,66,73,52,51,37,71,73,75,72,11,9,11,14,7
N. Soldo,21,2025,68,75,2300000.0,7000.0,38,23,71,67,24,55,33,20,62,52,53,65,52,65,54,60,70,61,75,25,60,66,24,55,28,57,69,73,69,,,,,
J. Uronen,27,2024,72,72,2300000.0,16000.0,70,47,59,69,54,67,73,67,68,65,66,69,70,69,71,75,73,84,69,65,72,70,57,67,44,68,69,71,69,7,10,8,10,8
L. Greiml,20,2025,67,80,2300000.0,6000.0,25,23,67,64,23,31,31,23,58,55,54,53,67,65,65,42,76,68,75,28,69,63,48,49,41,66,64,70,67,,,,,
H. Matriciani,22,2024,70,75,2300000.0,11000.0,59,32,62,61,33,52,40,40,50,60,79,85,54,68,61,33,62,69,69,30,70,67,49,46,47,63,73,69,64,,,,,
F. Uremović,25,2026,71,75,2300000.0,16000.0,28,24,67,67,31,43,33,28,53,60,59,70,53,68,60,45,81,62,76,26,74,68,29,33,44,59,69,72,75,,,,,
I. Sulemana Kakari,19,2025,67,79,2300000.0,4000.0,58,54,61,69,59,63,54,52,68,65,79,77,74,54,74,80,66,68,71,56,71,65,53,59,55,55,62,67,66,7,9,15,10,11
L. Venuti,27,2024,72,72,2300000.0,30000.0,73,24,58,67,34,63,60,26,60,72,74,69,71,66,75,28,74,77,53,25,68,69,44,48,22,65,69,70,70,8,6,8,8,12
J. Toljan,27,2025,72,72,2300000.0,20000.0,73,39,49,70,41,67,61,33,63,72,85,86,73,68,70,49,80,71,65,38,62,66,56,48,39,58,62,71,70,,,,,
G. González,27,2024,72,72,2300000.0,17000.0,69,28,59,69,31,62,57,55,67,61,74,72,76,66,79,67,61,89,68,49,57,70,59,38,51,59,70,67,71,,,,,
J. Le Cardinal,24,2025,70,75,2200000.0,13000.0,69,27,69,65,28,63,44,29,60,68,67,69,56,68,66,32,74,76,73,37,61,67,27,60,36,66,64,69,64,,,,,
M. Coco,26,2023,71,72,2200000.0,16000.0,72,64,59,74,68,68,59,46,64,69,79,81,81,69,68,72,62,50,65,66,49,54,71,66,59,67,41,62,49,12,6,15,7,7
I. Doukouré,18,2026,67,81,2200000.0,2000.0,37,20,62,62,23,53,31,22,52,62,61,67,50,64,62,52,68,60,75,20,59,66,31,47,37,49,66,70,68,,,,,
D. Yongwa,21,2026,67,77,2200000.0,4000.0,63,41,44,64,39,63,42,37,55,60,81,89,86,55,84,35,53,81,67,40,52,57,55,57,41,55,54,64,67,7,11,12,14,13
F. Ghoulam,31,2023,73,73,2200000.0,17000.0,74,54,69,73,52,72,77,68,72,74,60,69,70,69,62,80,69,67,65,69,74,73,67,69,76,73,72,74,74,12,7,8,8,13
C. Hountondji,28,2026,72,73,2200000.0,16000.0,47,28,70,67,30,49,39,35,58,66,38,49,51,73,32,48,65,48,81,29,69,74,29,37,45,69,74,75,69,,,,,
S. Doumbia,25,2023,71,73,2200000.0,13000.0,69,33,61,69,38,71,58,35,57,70,80,86,68,65,82,60,71,73,67,46,65,66,63,51,39,63,66,67,67,,,,,
M. Wieteska,25,2026,71,74,2200000.0,11000.0,33,36,72,62,32,34,29,24,49,59,55,66,65,68,56,38,87,68,79,19,72,70,41,40,39,72,71,70,67,15,12,13,16,9
F. Passlack,24,2023,70,73,2200000.0,19000.0,69,61,44,70,53,70,69,63,64,71,76,64,75,70,86,73,74,78,71,55,83,62,63,62,66,66,69,70,73,10,11,10,16,9
A. Hack,28,2024,72,73,2200000.0,18000.0,55,36,78,67,26,51,43,31,71,52,63,68,51,70,48,49,73,65,83,34,73,73,32,53,45,67,71,75,66,6,6,5,7,8
M. Pedersen,25,2024,71,72,2200000.0,16000.0,68,45,48,69,46,73,55,37,63,71,84,84,80,72,78,66,89,78,58,54,72,65,69,64,41,58,67,72,69,8,8,7,9,11
J. Sambia,25,2026,71,73,2200000.0,15000.0,74,64,62,68,58,70,73,76,69,69,69,76,76,64,69,82,78,73,68,69,63,67,68,68,58,66,66,70,68,9,11,14,11,16
G. Quagliata,22,2026,67,75,2200000.0,4000.0,56,35,48,58,32,63,48,38,54,62,84,79,78,62,69,48,64,74,56,42,73,62,59,48,43,55,61,65,66,12,14,5,10,7
Montoya,31,2024,73,73,2200000.0,17000.0,75,50,61,72,64,68,76,54,68,73,73,72,69,71,75,76,73,75,63,65,67,73,60,64,50,67,71,70,68,,,,,
M. Mbaye,24,2024,68,75,2200000.0,9000.0,53,23,72,70,39,32,50,30,59,64,55,58,40,58,50,50,70,62,70,19,63,65,23,35,32,55,70,73,67,,,,,
Javi Hernández,24,"Jun 30, 2023",70,75,2200000.0,6000.0,66,38,63,68,36,64,66,44,64,65,66,65,69,70,65,69,73,75,73,63,64,70,61,58,42,67,70,70,67,14,6,9,6,12
Pedro Mendes,31,2023,73,73,2100000.0,17000.0,33,30,74,66,24,62,48,52,65,62,63,55,52,68,48,67,71,65,77,34,85,74,32,32,35,69,74,73,70,10,6,13,10,10
I. Sylla,28,2025,72,72,2100000.0,16000.0,71,64,62,71,65,70,71,56,65,66,73,71,67,68,65,65,71,84,68,49,69,72,69,62,49,53,61,67,68,,,,,
V. Le Goff,32,2024,73,73,2100000.0,15000.0,71,58,45,70,52,68,50,49,69,71,69,68,77,67,73,60,65,81,65,68,61,72,69,62,43,67,71,74,72,6,11,7,16,8
P. Yade,22,"Jun 30, 2023",67,74,2100000.0,3000.0,65,66,59,59,63,71,67,50,50,70,84,79,69,55,58,74,55,55,76,68,54,36,63,59,64,61,43,38,42,13,9,14,13,11
M. Gulde,31,2025,73,73,2100000.0,20000.0,47,36,75,61,54,52,45,30,55,60,63,74,55,71,65,50,81,64,76,34,69,75,39,42,44,70,77,75,73,,,,,
M. Aydin,20,2025,67,78,2100000.0,6000.0,64,56,50,68,56,74,61,52,56,70,79,73,79,65,78,61,53,68,54,54,67,60,64,62,53,59,60,64,61,,,,,
K. Stafylidis,28,2023,72,72,2100000.0,17000.0,72,48,50,71,68,69,76,80,72,70,73,66,73,68,74,85,70,67,64,81,85,65,41,41,46,68,73,74,80,11,7,15,10,14
J. Che,18,"Jun 30, 2023",66,82,2100000.0,700,61,27,59,62,27,62,50,24,55,60,74,73,70,63,65,24,77,67,68,18,61,64,51,51,25,56,59,67,60,7,12,7,13,13
A. Fontanarosa,19,2025,67,77,2100000.0,8000.0,61,59,68,69,45,63,51,46,60,66,77,74,67,58,66,70,68,52,65,48,71,65,50,56,58,68,65,69,68,13,8,13,13,7
B. Bereszyński,29,"Jun 30, 2023",72,72,2100000.0,14000.0,67,50,60,68,56,68,60,50,62,70,79,85,73,66,72,64,69,83,68,60,71,67,60,60,50,69,66,69,68,,,,,
C. Lykogiannis,28,2024,72,72,2100000.0,21000.0,69,62,52,70,55,69,71,73,67,72,75,87,48,66,51,84,61,72,82,74,56,70,63,58,58,64,67,72,69,9,7,10,14,12
J. Sosa,20,2027,67,77,2100000.0,7000.0,61,32,56,58,35,64,52,46,76,54,49,34,52,67,32,55,80,61,74,31,52,65,25,55,43,73,73,75,71,6,14,15,13,9
D. Zeefuik,24,"Jun 30, 2023",70,74,2100000.0,13000.0,71,33,60,62,38,70,48,39,59,65,76,84,74,65,75,65,90,66,77,29,80,67,56,57,46,62,64,71,68,6,5,6,10,10
E. Aiwu,21,2026,67,77,2100000.0,3000.0,50,38,66,64,34,48,30,31,59,62,68,72,69,64,62,55,83,73,78,39,70,63,44,48,34,58,60,70,68,9,14,13,14,7
V. Antov,21,2026,67,76,2100000.0,10000.0,28,32,68,57,41,47,32,42,50,53,53,65,59,66,63,43,86,69,79,34,70,64,40,52,46,57,60,70,66,,,,,
H. Toffolo,26,2025,71,72,2000000.0,31000.0,72,51,61,66,38,64,62,58,58,64,73,75,69,69,68,58,76,84,69,51,58,67,54,54,53,58,66,68,66,12,15,15,13,13
Zanka,32,2025,73,73,2000000.0,33000.0,47,34,71,67,40,50,35,26,62,62,50,55,59,67,59,62,72,62,83,30,84,73,43,62,27,67,72,75,70,16,9,9,14,13
Y. Salmier,29,2024,72,72,2000000.0,13000.0,22,17,74,65,27,48,28,23,58,61,39,35,39,65,42,62,73,71,88,17,71,70,29,33,33,62,72,75,66,6,9,14,9,13
Abdu Conté,24,2026,69,74,2000000.0,7000.0,64,40,59,62,39,69,71,30,37,66,73,73,67,66,65,70,71,73,80,35,72,66,49,41,43,56,65,67,65,14,15,8,14,15
K. Lala,30,2023,72,72,2000000.0,15000.0,72,59,64,71,44,70,75,71,71,72,75,75,67,66,70,73,71,71,71,54,72,71,70,68,75,70,70,70,68,14,6,7,6,15
C. Vidal,22,2025,69,75,2000000.0,7000.0,29,27,74,65,28,56,39,27,53,59,52,55,46,66,59,53,77,64,69,35,69,68,32,32,44,61,69,70,68,,,,,
H. Šabanović,22,2025,67,74,2000000.0,6000.0,63,32,59,45,31,64,39,39,46,62,68,69,55,58,62,41,63,69,68,38,69,63,53,49,45,47,68,71,72,,,,,
L. Costa,21,2025,66,79,2000000.0,4000.0,35,25,70,63,27,39,43,31,40,45,55,55,33,62,39,50,73,68,79,28,67,64,28,32,39,58,65,68,65,,,,,
B. Sarr,30,2024,72,72,2000000.0,32000.0,75,67,65,76,59,75,68,44,69,73,74,74,76,72,75,78,74,73,63,69,73,68,74,71,67,72,65,66,68,,,,,
T. Mohr,26,2025,71,71,2000000.0,15000.0,71,65,53,71,62,71,72,70,66,70,81,79,75,66,75,73,59,81,65,74,56,54,63,64,57,61,59,59,59,7,9,8,11,11
E. Bičakčić,32,2023,73,73,2000000.0,24000.0,38,24,76,60,42,35,32,28,58,55,34,53,54,73,61,59,75,32,82,45,84,74,33,41,36,63,73,74,71,11,11,15,15,12
P. Ceccaroni,26,"Jun 30, 2023",71,73,2000000.0,3000.0,52,31,74,66,27,49,37,27,64,52,64,73,59,66,68,29,72,67,76,24,69,72,38,30,37,69,75,73,70,,,,,
N. Gyömbér,29,2025,72,72,2000000.0,18000.0,34,24,78,57,29,46,20,20,53,55,51,69,36,66,59,56,70,67,75,26,69,74,20,32,23,65,72,75,73,9,8,9,14,11
D. Bronn,27,2025,71,73,2000000.0,15000.0,65,56,69,70,54,57,63,52,68,64,62,64,66,73,63,74,70,72,77,64,72,73,56,65,63,71,72,71,71,6,10,9,7,9
Cristhian Mosquera,18,2025,66,82,2000000.0,2000.0,39,34,70,61,29,42,30,28,59,54,63,60,65,60,67,53,73,65,63,42,66,67,25,52,33,55,66,68,68,8,6,13,8,7
Diego González,27,2024,71,73,2000000.0,12000.0,71,25,71,69,33,55,59,34,66,61,67,65,68,70,36,50,75,69,77,34,74,72,45,45,42,67,73,69,70,7,7,8,8,12
Luís Hernández,33,2025,74,74,2000000.0,23000.0,67,37,67,67,53,59,57,42,68,70,63,64,64,76,68,70,84,73,81,57,75,77,55,55,54,73,76,69,74,8,7,11,8,9
B. Espinosa,32,2024,73,73,2000000.0,19000.0,51,40,76,71,44,40,50,42,63,65,41,37,41,66,31,56,83,55,86,42,79,73,36,49,52,67,72,73,71,,,,,
M. Ritchie,32,2023,72,72,1900000.0,50000.0,77,66,39,74,75,75,78,69,72,75,67,55,67,71,77,76,70,55,60,75,82,70,73,73,72,73,68,73,67,15,8,11,14,13
R. Raveloson,25,2025,70,73,1900000.0,9000.0,53,62,77,72,57,71,50,45,71,72,76,75,77,67,69,72,79,82,74,70,64,64,59,62,55,68,67,68,67,8,12,8,15,12
A. Mendy,18,2025,66,79,1900000.0,3000.0,59,32,59,62,36,61,51,39,50,62,71,69,64,59,66,52,68,69,64,44,62,58,55,38,45,59,60,68,68,,,,,
Igor Silva,25,2026,70,73,1900000.0,9000.0,68,44,58,64,53,72,64,52,64,72,76,78,80,62,80,69,64,74,59,60,68,65,67,58,44,56,68,67,63,11,12,14,6,8
F. El Melali,25,2023,70,71,1900000.0,12000.0,64,70,41,65,53,82,49,43,58,74,76,72,73,66,91,54,32,44,37,45,35,46,68,65,65,66,40,52,46,5,8,8,13,10
K. Keben,18,2025,66,79,1900000.0,1000.0,55,29,71,63,36,47,38,36,42,61,69,69,42,60,45,43,66,64,78,25,66,61,28,31,43,56,62,69,64,,,,,
M. Caufriez,25,2025,70,73,1900000.0,9000.0,56,23,65,65,24,55,35,25,59,62,59,62,47,72,54,55,60,67,76,21,72,71,36,54,33,62,73,71,69,11,11,7,8,6
J. Schmid,32,2026,72,72,1900000.0,19000.0,80,56,56,75,62,76,83,83,69,75,68,63,73,70,79,77,65,57,75,68,77,68,65,69,62,72,65,68,71,15,7,7,10,8
J. Mbom,22,2023,68,74,1900000.0,9000.0,65,59,45,73,44,68,40,50,69,67,68,73,69,72,75,66,61,77,73,59,74,67,59,65,59,60,68,69,63,,,,,
Renato Veiga,18,2027,66,79,1900000.0,2000.0,57,31,63,70,30,59,33,34,69,68,65,69,63,65,56,52,62,67,69,32,67,61,49,67,39,71,62,65,62,,,,,
K. De Winter,20,"Jun 30, 2023",66,81,1900000.0,15000.0,51,29,70,62,41,60,51,34,62,62,62,68,62,55,54,52,68,62,65,44,54,64,30,31,49,54,68,72,70,,,,,
João Moutinho,24,2026,69,73,1900000.0,7000.0,69,19,64,66,28,67,66,61,61,66,66,69,67,66,62,60,73,71,70,55,58,66,41,52,34,58,65,70,66,13,12,7,8,15
G. Ferrari,30,2024,72,72,1900000.0,20000.0,16,30,72,62,15,38,18,24,61,62,55,45,47,72,44,36,77,75,79,18,76,74,24,23,30,69,73,74,72,9,16,6,10,9
R. Marchizza,24,2025,69,73,1900000.0,11000.0,70,27,63,63,26,64,53,22,57,66,51,67,59,69,62,27,76,60,72,31,58,70,56,45,34,66,69,70,68,,,,,
O. El Hilali,18,2025,66,80,1900000.0,1000.0,60,35,53,60,30,62,53,30,45,64,83,79,76,63,67,53,54,67,58,40,63,60,45,55,40,52,63,61,60,10,13,10,13,14
Josan,32,2023,72,72,1900000.0,14000.0,68,73,50,75,59,75,66,55,62,72,83,83,78,65,78,70,74,65,37,56,53,56,70,59,64,62,51,58,55,7,11,6,12,12
S. Arzamendia,24,2025,69,72,1900000.0,12000.0,70,68,40,67,37,70,58,60,69,72,74,76,74,62,79,65,52,68,51,71,70,63,60,55,45,53,67,71,70,,,,,
M. Diarra,22,2023,66,76,1900000.0,7000.0,54,56,40,57,43,68,53,40,54,67,84,86,67,63,70,66,55,63,49,48,50,45,68,58,52,64,53,50,46,,,,,
K. Kesler-Hayden,19,2026,65,81,1800000.0,8000.0,61,55,48,60,27,63,41,30,61,61,82,78,80,55,74,42,67,72,50,45,70,57,58,59,38,59,60,63,62,8,11,15,14,7
T. Mengi,20,2024,66,76,1800000.0,16000.0,42,33,67,63,29,55,46,33,62,57,73,83,69,60,53,54,72,54,77,39,66,65,41,53,35,61,64,65,65,11,8,11,5,10
D. Heintz,28,"Jun 30, 2023",71,72,1800000.0,18000.0,55,23,70,66,26,58,55,32,65,62,52,55,40,71,48,49,63,66,82,56,77,73,45,61,41,68,72,70,69,14,15,7,9,15
