name,age,Contract valid until,Overall rating,Potential,Value,Wage,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
T. Asano,27,2024,74,74,4500000.0,22000.0,65,71,58,67,65,77,61,39,47,75,92,90,90,77,85,70,66,69,75,61,46,29,74,67,65,72,31,22,20,15,7,6,9,14
V. Lazaro,26,"Jun 30, 2023",74,75,4500000.0,42000.0,75,68,49,75,68,74,77,69,72,73,79,74,80,75,77,69,56,69,66,70,65,71,75,72,67,76,68,67,69,8,13,11,8,8
K. Linetty,27,2024,74,74,4500000.0,35000.0,60,64,56,78,38,74,62,47,74,76,72,55,73,74,79,70,78,76,61,64,79,76,68,76,50,70,72,74,70,13,8,11,14,6
O. Duda,27,"Jun 30, 2023",74,74,4500000.0,24000.0,65,70,52,76,71,79,77,74,73,78,73,68,77,72,75,78,70,78,57,69,57,62,72,73,70,78,63,65,52,15,12,14,16,10
T. Vilhena,27,"Jun 30, 2023",74,74,4500000.0,17000.0,76,70,71,76,68,72,75,69,75,75,75,71,75,76,81,80,78,79,76,73,76,75,70,73,52,78,73,72,70,12,8,16,12,12
Gabri Veiga,20,2026,71,85,4500000.0,11000.0,55,78,52,73,45,76,56,54,72,79,72,71,74,66,65,73,60,69,65,76,46,62,65,67,60,68,41,62,55,,,,,
Fidel,32,2024,75,75,4500000.0,19000.0,76,72,46,76,58,74,70,73,73,73,69,69,72,78,72,72,75,69,60,66,65,49,76,76,79,68,55,58,60,14,14,10,9,12
A. Ezzalzouli,20,"Jun 30, 2023",71,83,4500000.0,48000.0,63,70,34,64,49,82,65,40,61,79,84,80,78,66,78,65,42,44,57,60,34,18,64,62,53,68,25,32,28,7,5,6,12,9
Álex Pozo,23,2027,72,79,4500000.0,14000.0,71,69,67,71,64,74,59,54,64,72,76,74,88,68,83,70,65,74,33,69,39,62,65,63,58,55,66,72,68,,,,,
Iván Alejo,27,2025,74,74,4500000.0,25000.0,76,75,52,73,59,80,76,66,69,74,84,79,85,65,52,77,69,55,69,68,79,42,70,68,55,61,50,44,46,9,12,14,14,10
Toni Villa,27,2025,74,74,4500000.0,22000.0,74,67,56,75,56,76,74,53,72,75,76,75,85,70,86,63,46,69,34,63,60,52,72,73,60,71,50,56,54,10,7,12,14,15
J. Milner,36,2023,78,78,4400000.0,69000.0,82,62,65,80,76,76,81,75,78,79,54,53,62,83,72,82,62,77,70,70,86,78,71,77,89,80,77,79,78,12,9,10,8,6
M. Perrone,19,2028,71,84,4400000.0,33000.0,49,54,57,75,50,74,55,35,73,77,69,65,76,61,72,59,49,77,58,52,52,68,65,71,44,63,70,67,65,11,10,15,9,11
I. Diallo,23,2024,73,79,4400000.0,31000.0,52,41,59,72,36,69,52,39,70,70,68,62,71,70,77,55,62,74,71,54,78,74,57,68,64,67,72,75,69,,,,,
M. Tavernier,23,2027,73,77,4400000.0,31000.0,67,66,50,72,57,75,72,58,67,73,79,77,78,71,79,67,50,79,60,70,41,59,67,72,63,66,56,65,55,9,14,6,12,8
Jeong Woo Yeong,22,2025,73,77,4400000.0,19000.0,68,68,61,74,58,78,46,40,59,77,78,76,87,69,84,59,53,89,54,56,55,30,73,72,50,61,34,32,36,12,6,9,7,7
I. Cardona,24,2027,73,77,4400000.0,21000.0,56,73,63,73,77,73,68,58,58,74,75,83,69,69,62,78,79,69,70,68,28,24,75,72,69,67,27,17,20,9,11,6,13,13
R. Bellanova,22,"Jun 30, 2023",73,78,4400000.0,4000.0,72,32,56,66,35,71,55,33,49,69,83,90,59,67,57,26,62,77,71,27,68,68,60,61,41,66,65,72,69,8,8,9,8,6
M. Soulé,19,2026,71,85,4400000.0,28000.0,74,58,49,76,69,80,79,73,69,80,76,75,81,55,77,66,59,66,34,72,33,30,54,58,69,60,28,41,39,15,8,11,15,14
S. Iling-Junior,18,2025,71,85,4400000.0,17000.0,74,54,50,74,61,77,75,63,64,76,79,79,77,62,69,67,53,69,51,64,46,32,60,60,59,64,30,41,39,,,,,
Y. Karamoh,23,2025,73,77,4400000.0,31000.0,69,68,65,69,66,78,67,51,65,77,79,77,72,71,65,69,67,64,60,69,50,29,72,71,65,73,23,31,26,14,10,10,8,12
P. Akouokou,24,2024,73,79,4400000.0,14000.0,59,54,62,77,42,68,43,39,76,75,55,59,69,70,62,65,69,60,63,58,66,71,57,71,49,63,72,73,70,10,15,13,8,9
Manu Morlanes,23,"Jun 30, 2023",73,79,4400000.0,19000.0,67,64,55,78,60,72,68,70,76,74,72,65,72,73,73,66,64,72,65,65,66,70,60,75,68,73,72,69,68,,,,,
Unai López,26,2024,74,75,4400000.0,16000.0,73,71,51,82,55,72,75,79,76,78,73,69,84,75,88,76,77,78,62,70,72,71,68,74,54,73,69,70,59,9,13,12,13,15
M. Philipp,28,"Jun 30, 2023",74,74,4300000.0,40000.0,66,73,50,72,74,78,68,65,62,77,76,74,76,74,75,78,59,63,66,76,36,39,74,72,83,69,39,48,34,8,12,10,10,9
K. Thorstvedt,23,2027,73,77,4300000.0,22000.0,58,71,72,76,65,75,70,57,72,75,61,65,65,70,42,78,70,78,85,75,73,67,70,69,52,71,63,69,58,13,8,10,6,12
Toni Lato,24,2023,73,78,4300000.0,20000.0,79,55,65,72,59,70,75,38,75,71,76,75,72,70,80,64,47,63,56,53,67,67,68,64,39,64,68,70,71,7,10,13,9,9
Óscar Valentín,27,2025,74,75,4300000.0,16000.0,51,28,59,77,35,59,38,41,70,69,65,66,64,65,69,68,72,83,72,60,76,74,65,67,40,60,68,79,75,,,,,
Akieme,24,2026,73,78,4300000.0,16000.0,69,40,65,70,21,67,45,36,48,75,78,79,73,65,82,55,83,76,65,44,71,69,58,45,40,54,68,71,72,8,11,14,15,13
M. Djenepo,24,2025,73,76,4200000.0,34000.0,69,67,57,67,57,81,67,59,59,73,80,78,89,69,82,62,86,69,62,70,64,38,72,71,60,64,37,42,36,12,9,9,14,10
João Moutinho,35,2023,77,77,4200000.0,52000.0,74,66,62,82,70,75,80,75,80,79,54,34,70,69,81,75,69,72,55,70,70,70,65,80,70,87,68,66,65,13,15,15,13,13
J. Cabot,28,2026,74,74,4200000.0,28000.0,70,70,39,70,54,76,60,51,61,74,85,89,87,70,92,65,69,77,51,66,47,54,68,59,53,68,53,54,50,14,12,8,14,14
R. Barkley,28,2023,74,74,4200000.0,35000.0,67,68,65,76,62,78,69,73,75,77,67,69,65,73,61,81,64,58,76,79,71,53,70,72,65,77,53,60,51,9,14,12,6,10
B. Brahimi,22,2026,71,79,4200000.0,21000.0,69,72,58,69,56,78,64,64,60,74,76,77,69,60,68,73,64,63,76,69,36,22,67,63,54,59,19,34,31,15,6,10,6,7
J. Ponceau,21,2025,71,79,4200000.0,9000.0,55,58,50,75,51,76,59,55,68,76,77,77,80,65,83,59,63,80,49,54,58,64,70,75,58,74,44,63,48,14,11,9,11,7
N. Ngoumou,22,2027,71,80,4200000.0,15000.0,66,67,46,67,65,70,62,47,60,70,83,93,67,69,61,66,58,71,59,59,46,17,71,63,66,67,41,31,34,9,11,9,12,11
L. Bittencourt,28,2025,74,74,4200000.0,22000.0,68,67,46,75,69,82,77,70,73,79,78,55,91,74,89,70,65,75,46,73,74,57,69,69,63,74,57,61,59,15,11,6,14,16
N. Stark,27,2026,74,75,4200000.0,20000.0,50,45,78,72,48,65,41,35,65,67,72,72,65,73,62,63,67,73,78,52,74,74,50,68,39,69,74,74,75,7,15,10,15,13
K. Stöger,28,2024,74,74,4200000.0,22000.0,72,64,45,79,62,71,69,72,77,76,62,54,77,78,77,70,55,75,63,70,50,64,67,80,50,72,60,59,49,15,12,13,10,12
G. Gaetano,22,2023,71,79,4200000.0,25000.0,65,71,52,74,64,70,63,48,65,74,62,64,64,68,79,75,51,74,52,70,56,48,74,72,65,66,45,54,49,12,12,14,10,11
L. Ferguson,22,2026,71,79,4200000.0,17000.0,58,67,65,73,57,68,69,67,69,68,74,75,79,65,76,77,74,90,76,70,85,68,74,72,80,75,66,69,68,6,11,6,14,14
S. Verdi,29,"Jun 30, 2023",74,74,4200000.0,39000.0,72,73,46,76,74,78,80,85,71,75,83,74,84,70,86,74,50,63,43,72,48,36,74,73,78,74,40,48,48,12,10,7,15,9
A. Tameze,28,2024,74,74,4200000.0,24000.0,54,63,73,78,50,78,60,52,75,76,77,79,78,75,76,69,71,85,72,65,77,74,69,66,60,80,67,80,77,13,16,14,15,14
N. Cambiaghi,21,"Jun 30, 2023",71,81,4200000.0,22000.0,65,72,62,68,62,75,60,46,54,72,77,79,78,73,78,76,57,75,64,63,72,38,73,61,58,63,27,41,32,7,12,8,14,14
S. Meïté,28,"Jun 30, 2023",74,74,4200000.0,13000.0,69,48,60,76,55,75,54,54,72,76,66,66,66,76,61,74,71,80,79,70,74,71,69,72,55,74,69,75,71,13,7,7,13,11
Juan Cruz,22,2023,71,80,4200000.0,13000.0,72,68,42,69,52,79,73,61,62,78,79,77,81,53,66,69,37,43,42,70,59,34,65,63,63,62,32,28,31,9,15,11,14,8
Melero,28,2026,74,74,4200000.0,23000.0,63,75,75,80,73,70,68,67,75,74,51,54,60,71,63,76,71,69,80,71,68,72,78,74,78,71,66,72,68,13,7,9,16,12
A. Townsend,30,2023,74,74,4099999.9999999995,33000.0,78,67,48,75,72,78,80,78,70,77,74,68,77,70,77,83,44,48,62,76,76,37,73,74,76,72,41,35,34,13,11,11,11,13
F. Pellistri,20,2025,71,82,4099999.9999999995,45000.0,66,63,50,67,56,75,61,62,58,71,84,79,85,69,85,68,73,68,60,61,42,31,69,64,66,68,35,27,24,9,12,7,8,7
S. Armstrong,30,2024,74,74,4099999.9999999995,43000.0,71,75,66,74,62,76,78,74,71,74,70,69,75,77,65,79,71,72,64,80,69,69,76,72,64,70,63,67,60,14,8,13,11,13
J. Ayew,30,2023,74,74,4099999.9999999995,47000.0,72,71,73,73,71,78,73,67,54,77,74,74,78,75,73,75,71,74,72,70,74,50,74,72,73,69,51,58,47,6,8,7,16,8
F. Mollet,30,2025,74,74,4099999.9999999995,22000.0,72,68,41,76,71,75,77,81,75,76,72,68,76,74,89,82,67,75,55,77,66,54,67,76,69,73,53,54,44,9,13,12,12,15
M. Bülter,29,2024,74,74,4099999.9999999995,22000.0,71,75,64,70,67,76,69,47,62,73,78,79,75,72,72,80,44,78,76,72,68,38,72,68,70,67,45,53,42,7,7,6,14,13
C. Lenz,27,2024,74,74,4099999.9999999995,22000.0,71,35,59,73,31,67,70,65,66,71,68,73,69,69,72,55,69,70,70,45,65,73,49,55,45,71,74,75,71,13,11,11,10,9
N. Mbuku,20,2027,71,80,4099999.9999999995,14000.0,66,65,50,74,64,77,66,56,67,74,80,75,87,65,87,71,33,62,53,58,48,29,69,72,64,69,32,36,35,,,,,
K. Amian,24,2026,73,77,4099999.9999999995,12000.0,65,43,66,67,46,65,69,39,60,68,77,79,71,69,76,72,79,82,79,35,72,71,64,55,42,69,71,71,71,7,8,14,14,11
Aimar Oroz,20,2026,71,82,4099999.9999999995,12000.0,59,75,65,75,59,73,59,59,73,72,74,65,71,68,68,72,61,73,65,70,49,59,70,69,70,65,38,64,54,6,6,13,6,13
Alejandro Garnacho,18,2028,70,86,4000000.0,21000.0,63,67,44,63,55,74,68,61,47,65,86,83,85,71,86,61,38,67,50,58,46,33,68,63,56,67,28,35,24,6,15,14,13,7
P. Sarr,19,2026,71,81,4000000.0,25000.0,58,62,58,78,54,73,54,49,72,74,69,66,64,68,70,68,59,69,64,66,68,64,68,65,50,70,67,70,66,14,8,14,8,8
F. Onyeka,24,2026,73,77,4000000.0,28000.0,55,60,63,70,53,68,56,42,68,70,73,88,79,71,75,61,77,78,76,49,76,76,67,68,48,70,72,72,65,15,9,7,6,14
D. Doué,17,2025,70,86,4000000.0,3000.0,56,67,38,72,56,80,60,59,58,76,77,79,77,61,75,72,56,53,64,63,37,21,62,64,56,61,32,37,45,9,12,7,5,13
K. Doumbia,19,2025,71,79,4000000.0,9000.0,61,63,55,74,53,72,64,48,70,71,73,72,75,69,74,68,59,70,55,67,59,59,68,71,58,72,54,60,59,,,,,
B. Mendy,22,2024,71,79,4000000.0,12000.0,56,44,72,73,43,62,58,42,68,69,55,64,32,62,50,70,69,69,88,48,69,67,50,59,39,60,70,75,70,8,12,6,6,13
J. Bynoe-Gittens,17,2025,70,87,4000000.0,3000.0,61,68,42,63,59,83,71,42,43,78,86,89,86,66,82,56,71,60,52,45,38,24,60,54,53,59,20,22,24,6,5,12,7,8
A. Zanoli,21,"Jun 30, 2023",71,82,4000000.0,18000.0,69,38,60,67,37,70,60,38,56,71,74,71,69,70,53,45,66,68,74,33,63,69,62,55,47,63,67,70,67,,,,,
D. Brašanac,30,2024,74,74,4000000.0,23000.0,65,68,64,76,52,69,60,59,75,78,61,49,56,77,64,80,65,66,70,69,80,72,72,74,70,75,74,73,73,6,14,9,9,9
Jaime Seoane,25,2025,73,76,4000000.0,21000.0,68,72,65,73,55,73,73,76,71,76,74,69,74,69,79,74,68,78,75,71,75,67,74,73,73,76,65,69,61,10,11,5,11,15
C. Chambers,27,2025,74,74,3900000.0,53000.0,70,54,70,75,47,66,60,49,72,74,63,66,60,74,66,60,74,54,77,58,77,74,57,65,54,67,75,76,74,,,,,
L. Ugochukwu,18,2025,71,82,3900000.0,9000.0,58,49,71,75,47,69,63,41,73,73,69,67,65,71,68,68,70,76,78,58,69,72,62,68,52,72,68,73,72,,,,,
B. Soppy,20,2026,71,82,3900000.0,17000.0,69,41,65,68,48,68,58,32,63,68,80,79,74,65,72,64,75,73,76,51,68,64,65,60,49,60,63,68,68,7,12,12,10,11
Jesús Vázquez,19,2025,71,82,3900000.0,10000.0,70,41,64,72,59,64,65,31,70,69,68,70,65,68,63,66,58,65,63,54,60,65,59,58,42,60,66,72,71,,,,,
D. Suárez,34,2023,77,77,3900000.0,26000.0,78,64,70,73,59,72,74,75,72,74,70,69,70,75,74,83,79,76,69,73,89,76,63,62,67,74,75,79,79,16,9,9,15,7
J. Vagnoman,21,2026,72,78,3800000.0,13000.0,69,47,68,73,33,73,56,30,62,71,83,77,67,70,68,55,56,79,85,47,70,67,69,67,36,64,66,69,64,12,13,14,10,8
M. Dárdai,20,2025,71,82,3800000.0,12000.0,60,25,69,68,35,60,44,31,76,64,66,65,64,67,65,55,72,68,74,30,60,75,31,68,36,68,70,74,72,15,11,11,8,14
D. da Costa,28,2025,74,74,3800000.0,23000.0,71,51,71,65,54,72,66,49,64,68,76,77,65,70,66,68,81,84,80,55,79,71,70,68,40,65,68,75,74,15,15,12,6,6
Joan González,20,2027,70,84,3800000.0,7000.0,58,59,63,74,48,69,66,58,72,72,70,62,58,67,48,72,72,80,74,59,76,59,72,70,55,70,42,53,62,,,,,
H. Belkebla,28,2023,74,74,3700000.0,20000.0,62,41,55,77,47,70,56,64,74,72,60,51,59,72,69,61,44,84,68,51,77,67,61,73,55,69,70,73,72,,,,,
H. Wolf,23,2024,72,78,3700000.0,17000.0,63,68,57,69,63,77,73,63,64,76,78,71,77,68,74,69,73,70,67,68,70,38,70,70,65,70,25,39,38,13,10,13,6,8
M. Mittelstädt,25,2027,73,76,3700000.0,21000.0,74,56,66,70,43,73,73,44,67,73,79,70,77,69,78,73,81,74,63,68,64,74,64,60,42,65,65,73,67,13,10,7,13,13
R. Gagliardini,28,2023,74,74,3700000.0,44000.0,64,54,73,73,68,71,68,49,70,74,50,55,62,70,62,76,66,69,75,73,78,74,68,72,40,73,75,76,75,,,,,
F. Depaoli,25,"Jun 30, 2023",73,76,3700000.0,14000.0,72,51,65,70,48,73,73,44,68,72,76,73,69,73,72,59,55,69,52,51,64,67,67,64,65,65,66,72,71,,,,,
E. Bohinen,23,2026,71,78,3700000.0,15000.0,63,60,56,76,46,72,68,64,74,72,68,66,72,68,74,66,69,74,67,65,67,70,69,68,65,68,70,68,65,12,6,13,13,8
A. Maitland-Niles,24,"Jun 30, 2023",73,75,3600000.0,42000.0,67,58,54,74,44,71,64,50,66,73,79,77,79,70,69,67,66,69,67,62,65,70,69,67,69,70,66,74,72,15,9,7,10,13
W. Khazri,31,2023,74,74,3600000.0,22000.0,78,77,58,75,72,75,79,78,67,77,66,69,77,76,77,81,34,69,70,77,74,53,77,76,83,80,31,46,30,6,7,11,11,6
A. Aouchiche,19,2026,71,78,3600000.0,7000.0,67,62,54,74,48,73,71,67,70,74,69,68,74,69,68,70,65,60,61,65,47,50,68,73,55,72,60,57,52,8,9,14,8,7
A. Elis,26,"Jun 30, 2023",73,74,3600000.0,9000.0,62,73,70,65,66,73,64,57,58,72,88,89,82,72,66,71,84,80,75,65,72,33,74,71,65,71,27,21,25,9,7,6,10,9
I. Gruev,22,2025,71,78,3600000.0,12000.0,61,44,55,76,43,68,41,42,70,70,58,72,54,71,66,57,59,69,65,48,60,69,58,65,43,69,69,69,69,9,13,9,5,11
J. Ngankam,21,2025,70,80,3600000.0,13000.0,69,71,62,65,53,75,48,43,50,70,76,77,69,67,72,75,69,67,78,68,67,12,69,60,69,71,17,36,19,12,8,6,13,11
F. Becker,22,2026,70,81,3600000.0,15000.0,55,56,53,76,48,75,57,39,72,75,76,67,82,70,80,59,54,82,51,50,59,50,63,71,49,67,54,66,62,8,12,8,7,8
A. Hahn,31,2023,74,74,3600000.0,26000.0,79,74,75,67,73,71,54,52,63,73,69,69,59,77,61,81,84,87,80,75,85,52,75,72,49,64,49,56,59,14,14,13,15,11
Y. Kallon,21,"Jun 30, 2023",70,79,3600000.0,3000.0,66,66,58,66,60,75,68,47,49,73,82,87,78,64,80,70,57,75,57,66,51,12,67,58,70,59,18,20,19,7,7,6,10,15
G. Pezzella,24,"Jun 30, 2023",73,75,3600000.0,4000.0,75,49,68,73,39,73,70,44,66,69,77,76,66,73,62,75,57,76,75,63,74,66,69,56,45,60,66,72,69,11,14,6,7,13
H. Winks,26,"Jun 30, 2023",73,74,3600000.0,57000.0,65,54,52,79,52,74,71,68,77,74,64,54,76,74,76,68,52,65,59,63,76,74,66,75,56,76,72,70,67,8,11,14,13,10
Pablo Torre,19,2026,69,85,3600000.0,27000.0,67,58,41,75,46,65,73,79,70,72,75,69,74,64,80,56,55,72,48,67,44,36,62,75,62,66,39,48,46,15,10,15,10,9
Rubén Sánchez,21,2025,70,78,3600000.0,8000.0,68,64,61,69,48,67,57,43,66,68,84,81,80,69,65,65,65,81,65,58,62,66,63,63,45,65,62,63,61,14,13,15,8,13
A. Ndiaye,25,2025,73,74,3600000.0,20000.0,64,70,65,70,72,77,69,65,61,72,93,89,82,65,72,75,78,59,63,60,73,41,69,66,56,74,41,58,42,6,7,14,8,9
R. Nteka,24,"Jun 30, 2023",72,77,3600000.0,14000.0,56,70,71,69,64,71,57,51,65,73,75,72,77,68,78,74,80,78,87,69,77,63,72,67,73,66,41,55,54,5,6,14,11,15
L. Blanco,23,2027,71,78,3600000.0,10000.0,75,35,49,65,34,70,66,37,65,69,77,79,74,68,73,55,61,77,66,49,64,57,53,48,43,55,65,66,66,8,6,8,7,8
José Pozo,26,2024,73,74,3600000.0,16000.0,65,75,57,75,69,74,65,64,74,75,77,71,79,67,82,68,54,69,60,73,42,56,72,69,66,72,61,68,55,8,7,8,8,7
Andrés Martín,22,2024,70,79,3600000.0,10000.0,64,70,63,71,68,69,55,49,66,70,79,79,76,68,81,69,63,69,68,68,52,23,70,58,59,62,21,25,22,13,10,8,12,8
S. Dallas,31,2024,74,74,3500000.0,33000.0,66,71,63,76,59,74,57,50,71,75,64,66,72,73,69,70,57,78,73,72,68,72,70,74,57,75,72,74,73,13,7,11,13,7
R. Lavia,18,2027,70,83,3500000.0,7000.0,40,36,58,77,36,75,60,50,63,75,74,69,76,66,76,59,59,70,72,36,71,58,40,64,51,73,72,73,71,,,,,
N. Mendy,30,2023,74,74,3500000.0,53000.0,61,49,65,78,41,71,69,54,72,78,69,53,75,72,87,62,76,51,67,61,78,73,56,63,55,75,75,75,73,14,12,9,12,15
T. Cairney,31,2024,74,74,3500000.0,45000.0,77,69,58,78,72,75,76,73,77,78,64,53,76,74,69,74,42,64,68,76,56,62,72,75,65,79,65,63,51,14,12,7,6,7
N. Ahamada,20,2026,70,79,3500000.0,20000.0,57,59,56,75,48,77,45,46,64,75,76,68,79,70,78,68,66,68,58,62,68,65,65,68,49,66,55,66,58,,,,,
A. Lallana,34,2024,76,76,3500000.0,56000.0,74,69,64,81,70,78,77,66,77,80,65,55,70,76,75,72,68,54,60,69,71,64,73,78,70,81,61,65,60,6,15,14,8,11
D. Ouattara,20,2028,70,81,3500000.0,18000.0,66,68,70,57,49,78,66,55,56,74,85,82,76,64,75,64,84,62,58,66,46,22,67,65,66,68,18,29,20,9,6,13,14,10
Jean Lucas,24,2026,72,77,3500000.0,27000.0,70,61,62,75,58,72,72,56,71,73,75,73,74,73,71,77,55,78,72,74,70,68,72,71,47,75,66,70,66,12,7,14,13,11
B. Dejaegere,31,2023,74,74,3500000.0,17000.0,72,67,54,77,67,73,66,67,71,74,70,69,76,73,77,70,77,81,67,68,71,71,74,75,60,74,70,71,68,7,8,9,9,8
O. Aina,25,2023,73,75,3500000.0,28000.0,71,54,65,70,52,75,60,42,67,72,86,79,73,65,77,73,70,77,75,65,68,70,62,63,49,66,62,71,68,7,14,10,10,9
D. Bradarić,22,2026,72,78,3500000.0,15000.0,67,53,62,69,47,69,63,38,64,68,78,78,74,69,73,59,59,71,62,55,68,69,67,65,43,67,68,69,68,,,,,
Robert Navarro,20,2025,70,80,3500000.0,13000.0,55,70,49,65,59,74,42,61,60,72,78,72,78,71,74,58,61,68,64,58,57,40,68,71,71,68,24,34,38,11,9,12,15,14
Salvi Sánchez,31,2024,74,74,3500000.0,18000.0,74,65,43,73,64,73,72,70,71,75,79,86,77,67,83,68,58,63,34,59,53,39,69,72,63,66,36,39,41,10,12,7,9,6
Gonzalo Villar,24,"Jun 30, 2023",72,77,3500000.0,32000.0,64,54,49,77,49,73,64,66,72,82,45,62,74,71,81,63,53,65,66,60,74,66,60,74,53,72,70,68,64,12,11,13,8,6
Borja García,31,2023,74,74,3500000.0,22000.0,70,71,53,78,59,76,68,54,75,76,75,72,77,72,73,67,72,65,70,75,52,66,73,75,62,69,45,73,59,9,13,13,12,16
Reinier,20,"Jun 30, 2023",70,80,3500000.0,44000.0,58,67,59,72,70,77,72,55,57,74,73,66,77,66,70,71,54,66,67,61,60,31,67,64,65,73,42,45,39,13,8,13,5,11
A. Beka Beka,21,2027,70,80,3400000.0,14000.0,59,50,52,70,36,72,53,44,71,70,78,74,71,69,78,68,48,76,69,68,70,68,65,56,44,67,69,70,66,11,10,14,10,9
M. Diarra,21,2023,70,81,3400000.0,7000.0,58,30,64,69,28,59,43,34,50,60,69,69,61,69,63,26,68,75,72,33,71,70,52,47,43,55,68,71,69,,,,,
Stefan Bajcetic,17,2027,69,85,3300000.0,2000.0,52,50,54,71,46,72,55,49,69,74,70,68,64,64,62,51,57,70,58,45,69,67,48,66,48,75,66,68,69,,,,,
M. Camara,24,"Jun 30, 2023",72,76,3300000.0,7000.0,58,56,68,75,54,69,63,47,74,74,66,61,73,73,71,67,68,79,73,52,73,74,62,70,55,72,73,74,71,6,11,7,9,7
D. Sinkgraven,26,2023,73,74,3300000.0,32000.0,72,58,67,72,65,74,74,65,74,76,79,70,81,69,78,63,68,73,54,59,73,71,70,72,56,68,69,70,68,10,13,11,14,15
E. Fernandes,26,2026,73,75,3300000.0,20000.0,62,60,62,76,56,73,57,51,78,76,68,72,67,76,62,78,55,74,74,72,51,80,56,62,55,71,78,76,74,12,7,13,15,13
A. Engels,18,2027,70,81,3300000.0,5000.0,64,60,53,74,55,75,66,64,67,74,69,65,75,69,74,61,53,79,64,54,71,65,59,70,58,66,61,63,54,,,,,
G. Kyriakopoulos,26,"Jun 30, 2023",73,74,3300000.0,23000.0,71,40,53,73,40,73,56,68,63,73,69,69,66,70,56,68,71,68,68,57,71,72,50,45,35,64,73,72,73,,,,,
P. Mazzocchi,26,2026,73,74,3300000.0,20000.0,70,58,64,70,50,72,62,60,71,71,78,79,69,64,67,66,74,74,71,51,70,68,65,61,55,62,71,70,70,12,14,13,8,11
J. Araujo,20,2026,70,80,3300000.0,37000.0,65,25,56,67,22,67,55,25,62,66,79,80,79,62,71,50,69,81,60,28,80,62,65,57,36,62,63,72,67,14,8,7,14,13
Aleix Vidal,32,2023,74,74,3300000.0,17000.0,73,66,63,74,48,73,74,52,67,73,79,78,75,74,75,76,76,76,65,57,80,66,74,73,50,73,65,66,64,8,7,8,12,12
Lazo,26,2027,73,73,3300000.0,15000.0,74,72,32,73,53,77,73,73,66,76,78,76,83,69,70,75,58,61,58,74,42,23,68,66,66,66,45,33,31,11,7,9,11,6
T. Kadewere,26,"Jun 30, 2023",73,73,3300000.0,42000.0,64,76,69,72,69,76,67,57,60,75,74,75,78,71,66,78,78,64,71,68,59,30,76,68,73,75,34,39,35,12,9,14,8,15
M. El Idrissy,23,2023,70,77,3200000.0,10000.0,65,71,66,67,69,70,53,48,59,69,74,76,69,62,64,72,69,69,68,68,39,26,71,61,64,66,30,21,17,9,9,7,5,12
A. Karazor,25,2026,73,74,3200000.0,17000.0,39,35,78,75,27,59,42,31,67,69,47,55,65,65,43,47,65,73,69,29,76,75,34,64,38,69,78,76,72,12,10,6,11,5
E. Mašović,23,2025,72,77,3200000.0,14000.0,22,35,71,67,28,49,27,24,60,59,64,66,58,67,55,42,54,60,72,26,70,73,23,48,31,67,76,77,75,,,,,
P. Malong,26,2024,73,74,3200000.0,18000.0,61,69,54,72,52,74,68,48,70,75,78,79,66,70,76,80,76,71,83,73,84,70,74,73,57,69,72,70,69,11,13,5,8,9
C. Trimmel,35,2025,77,77,3200000.0,21000.0,86,61,72,72,57,69,73,63,72,71,64,73,61,73,53,75,59,80,82,65,79,78,66,67,60,70,76,76,69,16,8,6,8,15
F. Bandinelli,27,2025,73,73,3200000.0,10000.0,66,68,68,75,75,71,64,66,73,75,73,68,72,73,80,76,70,79,69,75,68,72,70,70,61,73,71,72,70,10,9,7,15,7
M. Léris,24,2024,72,75,3200000.0,12000.0,63,68,64,74,61,77,62,44,67,75,65,72,62,69,59,64,64,78,74,65,55,62,71,72,62,69,60,60,62,,,,,
Merquelanz,27,2025,73,73,3200000.0,26000.0,77,76,41,76,66,73,76,80,68,74,71,69,70,68,75,81,50,63,66,76,65,48,71,75,73,69,25,60,55,12,14,14,7,7
Gumbau,27,2023,73,73,3200000.0,16000.0,61,64,68,83,49,68,76,66,80,73,55,55,60,68,57,75,65,66,71,73,62,71,62,72,55,65,70,75,70,10,14,14,12,9
S. Greenwood,20,2026,69,80,3100000.0,13000.0,55,66,56,72,60,68,74,75,70,71,72,71,67,67,63,73,62,72,66,65,73,46,64,67,65,69,48,59,55,10,13,11,11,7
S. Moutoussamy,25,2024,72,75,3100000.0,17000.0,65,57,53,75,60,72,53,47,71,74,72,69,80,66,79,57,61,85,71,63,71,75,66,69,46,73,72,74,72,6,9,14,8,5
A. Palaversa,22,2025,69,77,3100000.0,8000.0,60,63,47,73,59,69,56,59,70,72,55,60,56,69,60,74,54,70,71,70,73,67,65,65,58,75,67,67,70,12,13,5,14,9
H. Magnetti,24,2026,72,76,3100000.0,13000.0,53,41,50,73,38,72,59,41,74,73,54,51,60,68,83,68,63,70,76,49,80,69,59,70,46,71,65,71,67,,,,,
Y. Cimignani,20,2023,69,78,3100000.0,7000.0,68,65,53,68,60,73,62,52,63,70,74,76,70,58,74,70,65,64,64,67,55,48,68,63,59,61,49,60,47,14,6,9,11,10
